seed,alpha,gamma,epsilon,n_successes,n_successes_last_10_trials
5,1.0,0.9,0.6,38,4
5,1.0,0.9,0.7,25,4
5,1.0,0.9,0.8,23,2
5,1.0,0.9,0.9,22,0
5,1.0,0.9,1.0,16,1
5,1.0,1.0,0.1,43,6
5,1.0,1.0,0.2,36,1
5,1.0,1.0,0.3,42,5
5,1.0,1.0,0.4,24,0
5,1.0,1.0,0.5,29,3
5,1.0,1.0,0.6,26,3
5,1.0,1.0,0.7,27,2
5,1.0,1.0,0.8,24,1
5,1.0,1.0,0.9,20,2
5,1.0,1.0,1.0,21,1
6,0.1,0.1,0.1,95,10
6,0.1,0.1,0.2,86,9
6,0.1,0.1,0.3,88,10
6,0.1,0.1,0.4,82,9
6,0.1,0.1,0.5,67,6
6,0.1,0.1,0.6,51,4
6,0.1,0.1,0.7,49,3
6,0.1,0.1,0.8,40,5
6,0.1,0.1,0.9,36,5
6,0.1,0.1,1.0,30,1
6,0.1,0.2,0.1,94,10
6,0.1,0.2,0.2,93,10
6,0.1,0.2,0.3,80,8
6,0.1,0.2,0.4,72,7
6,0.1,0.2,0.5,75,6
6,0.1,0.2,0.6,55,4
6,0.1,0.2,0.7,52,4
6,0.1,0.2,0.8,34,4
6,0.1,0.2,0.9,30,2
6,0.1,0.2,1.0,18,4
6,0.1,0.3,0.1,90,10
6,0.1,0.3,0.2,91,10
6,0.1,0.3,0.3,88,9
6,0.1,0.3,0.4,74,7
6,0.1,0.3,0.5,68,6
6,0.1,0.3,0.6,55,6
6,0.1,0.3,0.7,49,2
6,0.1,0.3,0.8,39,6
6,0.1,0.3,0.9,34,5
6,0.1,0.3,1.0,22,2
6,0.1,0.4,0.1,96,10
6,0.1,0.4,0.2,90,10
6,0.1,0.4,0.3,87,9
6,0.1,0.4,0.4,75,10
6,0.1,0.4,0.5,72,9
6,0.1,0.4,0.6,57,8
6,0.1,0.4,0.7,54,6
6,0.1,0.4,0.8,36,5
6,0.1,0.4,0.9,28,4
6,0.1,0.4,1.0,20,1
6,0.1,0.5,0.1,92,10
6,0.1,0.5,0.2,94,10
6,0.1,0.5,0.3,80,7
6,0.1,0.5,0.4,79,5
6,0.1,0.5,0.5,61,8
6,0.1,0.5,0.6,53,4
6,0.1,0.5,0.7,53,7
6,0.1,0.5,0.8,41,2
6,0.1,0.5,0.9,29,2
6,0.1,0.5,1.0,24,1
6,0.1,0.6,0.1,87,10
6,0.1,0.6,0.2,85,10
6,0.1,0.6,0.3,77,7
6,0.1,0.6,0.4,74,7
6,0.1,0.6,0.5,67,8
6,0.1,0.6,0.6,53,4
6,0.1,0.6,0.7,46,3
6,0.1,0.6,0.8,46,3
6,0.1,0.6,0.9,25,4
6,0.1,0.6,1.0,25,5
6,0.1,0.7,0.1,90,10
6,0.1,0.7,0.2,89,10
6,0.1,0.7,0.3,85,9
6,0.1,0.7,0.4,71,6
6,0.1,0.7,0.5,55,6
6,0.1,0.7,0.6,50,4
6,0.1,0.7,0.7,45,6
6,0.1,0.7,0.8,36,4
6,0.1,0.7,0.9,24,3
6,0.1,0.7,1.0,31,0
6,0.1,0.8,0.1,95,10
6,0.1,0.8,0.2,88,8
6,0.1,0.8,0.3,82,9
6,0.1,0.8,0.4,81,8
6,0.1,0.8,0.5,64,6
6,0.1,0.8,0.6,60,8
6,0.1,0.8,0.7,50,7
6,0.1,0.8,0.8,36,2
6,0.1,0.8,0.9,37,7
6,0.1,0.8,1.0,16,3
6,0.1,0.9,0.1,90,9
6,0.1,0.9,0.2,91,8
6,0.1,0.9,0.3,86,8
6,0.1,0.9,0.4,72,8
6,0.1,0.9,0.5,68,8
6,0.1,0.9,0.6,52,6
6,0.1,0.9,0.7,45,3
6,0.1,0.9,0.8,34,3
6,0.1,0.9,0.9,27,3
6,0.1,0.9,1.0,22,1
6,0.1,1.0,0.1,90,10
6,0.1,1.0,0.2,92,9
6,0.1,1.0,0.3,89,8
6,0.1,1.0,0.4,69,7
6,0.1,1.0,0.5,61,7
6,0.1,1.0,0.6,56,3
6,0.1,1.0,0.7,44,5
6,0.1,1.0,0.8,36,4
6,0.1,1.0,0.9,28,2
6,0.1,1.0,1.0,24,3
6,0.2,0.1,0.1,91,10
6,0.2,0.1,0.2,92,10
6,0.2,0.1,0.3,85,8
6,0.2,0.1,0.4,85,8
6,0.2,0.1,0.5,66,6
6,0.2,0.1,0.6,58,6
6,0.2,0.1,0.7,51,6
6,0.2,0.1,0.8,42,6
6,0.2,0.1,0.9,32,2
6,0.2,0.1,1.0,23,0
6,0.2,0.2,0.1,99,10
6,0.2,0.2,0.2,89,9
6,0.2,0.2,0.3,82,6
6,0.2,0.2,0.4,86,7
6,0.2,0.2,0.5,78,5
6,0.2,0.2,0.6,59,6
6,0.2,0.2,0.7,48,3
6,0.2,0.2,0.8,38,3
6,0.2,0.2,0.9,28,6
6,0.2,0.2,1.0,20,1
6,0.2,0.3,0.1,87,9
6,0.2,0.3,0.2,97,9
6,0.2,0.3,0.3,88,8
6,0.2,0.3,0.4,82,5
6,0.2,0.3,0.5,72,6
6,0.2,0.3,0.6,53,8
6,0.2,0.3,0.7,45,6
6,0.2,0.3,0.8,31,5
6,0.2,0.3,0.9,27,2
6,0.2,0.3,1.0,24,3
6,0.2,0.4,0.1,91,9
6,0.2,0.4,0.2,88,9
6,0.2,0.4,0.3,90,10
6,0.2,0.4,0.4,76,8
6,0.2,0.4,0.5,63,5
6,0.2,0.4,0.6,55,4
6,0.2,0.4,0.7,47,4
6,0.2,0.4,0.8,39,6
6,0.2,0.4,0.9,21,1
6,0.2,0.4,1.0,22,2
6,0.2,0.5,0.1,92,9
6,0.2,0.5,0.2,90,9
6,0.2,0.5,0.3,87,10
6,0.2,0.5,0.4,74,9
6,0.2,0.5,0.5,60,6
6,0.2,0.5,0.6,51,6
6,0.2,0.5,0.7,45,5
6,0.2,0.5,0.8,34,2
6,0.2,0.5,0.9,26,4
6,0.2,0.5,1.0,22,1
6,0.2,0.6,0.1,92,9
6,0.2,0.6,0.2,83,8
6,0.2,0.6,0.3,87,8
6,0.2,0.6,0.4,73,6
6,0.2,0.6,0.5,62,9
6,0.2,0.6,0.6,50,6
6,0.2,0.6,0.7,36,3
6,0.2,0.6,0.8,45,3
6,0.2,0.6,0.9,27,3
6,0.2,0.6,1.0,22,3
6,0.2,0.7,0.1,92,9
6,0.2,0.7,0.2,85,9
6,0.2,0.7,0.3,72,7
6,0.2,0.7,0.4,76,8
6,0.2,0.7,0.5,69,7
6,0.2,0.7,0.6,58,7
6,0.2,0.7,0.7,38,5
6,0.2,0.7,0.8,31,4
6,0.2,0.7,0.9,23,3
6,0.2,0.7,1.0,14,2
6,0.2,0.8,0.1,78,10
6,0.2,0.8,0.2,88,9
6,0.2,0.8,0.3,69,8
6,0.2,0.8,0.4,66,8
6,0.2,0.8,0.5,64,8
6,0.2,0.8,0.6,42,5
6,0.2,0.8,0.7,41,3
6,0.2,0.8,0.8,34,3
6,0.2,0.8,0.9,27,5
6,0.2,0.8,1.0,12,1
6,0.2,0.9,0.1,79,9
6,0.2,0.9,0.2,89,8
6,0.2,0.9,0.3,75,8
6,0.2,0.9,0.4,74,5
6,0.2,0.9,0.5,66,9
6,0.2,0.9,0.6,57,3
6,0.2,0.9,0.7,43,6
6,0.2,0.9,0.8,32,4
6,0.2,0.9,0.9,26,3
6,0.2,0.9,1.0,18,3
6,0.2,1.0,0.1,76,7
6,0.2,1.0,0.2,74,7
6,0.2,1.0,0.3,77,9
6,0.2,1.0,0.4,74,8
6,0.2,1.0,0.5,48,1
6,0.2,1.0,0.6,51,7
6,0.2,1.0,0.7,39,6
6,0.2,1.0,0.8,40,2
6,0.2,1.0,0.9,29,2
6,0.2,1.0,1.0,24,4
6,0.3,0.1,0.1,97,10
6,0.3,0.1,0.2,88,9
6,0.3,0.1,0.3,79,9
6,0.3,0.1,0.4,79,8
6,0.3,0.1,0.5,78,9
6,0.3,0.1,0.6,58,4
6,0.3,0.1,0.7,43,5
6,0.3,0.1,0.8,32,4
6,0.3,0.1,0.9,24,3
6,0.3,0.1,1.0,16,2
6,0.3,0.2,0.1,95,10
6,0.3,0.2,0.2,90,9
6,0.3,0.2,0.3,82,7
6,0.3,0.2,0.4,83,10
6,0.3,0.2,0.5,71,9
6,0.3,0.2,0.6,53,4
6,0.3,0.2,0.7,51,6
6,0.3,0.2,0.8,33,2
6,0.3,0.2,0.9,24,1
6,0.3,0.2,1.0,28,3
6,0.3,0.3,0.1,92,10
6,0.3,0.3,0.2,86,9
6,0.3,0.3,0.3,84,9
6,0.3,0.3,0.4,85,9
6,0.3,0.3,0.5,64,9
6,0.3,0.3,0.6,60,6
6,0.3,0.3,0.7,36,4
6,0.3,0.3,0.8,32,6
6,0.3,0.3,0.9,30,7
6,0.3,0.3,1.0,15,3
6,0.3,0.4,0.1,91,8
6,0.3,0.4,0.2,88,8
6,0.3,0.4,0.3,85,9
6,0.3,0.4,0.4,76,7
6,0.3,0.4,0.5,66,6
6,0.3,0.4,0.6,53,6
6,0.3,0.4,0.7,43,4
6,0.3,0.4,0.8,43,4
6,0.3,0.4,0.9,27,2
6,0.3,0.4,1.0,24,1
6,0.3,0.5,0.1,90,10
6,0.3,0.5,0.2,93,10
6,0.3,0.5,0.3,83,8
6,0.3,0.5,0.4,81,7
6,0.3,0.5,0.5,70,7
6,0.3,0.5,0.6,56,4
6,0.3,0.5,0.7,41,4
6,0.3,0.5,0.8,42,4
6,0.3,0.5,0.9,31,2
6,0.3,0.5,1.0,18,3
6,0.3,0.6,0.1,81,9
6,0.3,0.6,0.2,86,8
6,0.3,0.6,0.3,78,6
6,0.3,0.6,0.4,64,6
6,0.3,0.6,0.5,55,4
6,0.3,0.6,0.6,55,4
6,0.3,0.6,0.7,45,6
6,0.3,0.6,0.8,39,3
6,0.3,0.6,0.9,27,3
6,0.3,0.6,1.0,20,3
6,0.3,0.7,0.1,68,8
6,0.3,0.7,0.2,78,8
6,0.3,0.7,0.3,78,8
6,0.3,0.7,0.4,64,8
6,0.3,0.7,0.5,70,7
6,0.3,0.7,0.6,46,4
6,0.3,0.7,0.7,50,6
6,0.3,0.7,0.8,33,4
6,0.3,0.7,0.9,27,3
6,0.3,0.7,1.0,17,2
6,0.3,0.8,0.1,87,8
6,0.3,0.8,0.2,85,9
6,0.3,0.8,0.3,81,9
6,0.3,0.8,0.4,68,6
6,0.3,0.8,0.5,55,6
6,0.3,0.8,0.6,52,4
6,0.3,0.8,0.7,45,3
6,0.3,0.8,0.8,33,4
6,0.3,0.8,0.9,35,4
6,0.3,0.8,1.0,23,2
6,0.3,0.9,0.1,77,6
6,0.3,0.9,0.2,80,8
6,0.3,0.9,0.3,83,8
6,0.3,0.9,0.4,57,5
6,0.3,0.9,0.5,61,8
6,0.3,0.9,0.6,49,7
6,0.3,0.9,0.7,43,5
6,0.3,0.9,0.8,39,4
6,0.3,0.9,0.9,31,3
6,0.3,0.9,1.0,20,1
6,0.3,1.0,0.1,76,10
6,0.3,1.0,0.2,82,6
6,0.3,1.0,0.3,74,4
6,0.3,1.0,0.4,54,3
6,0.3,1.0,0.5,64,5
6,0.3,1.0,0.6,44,5
6,0.3,1.0,0.7,42,4
6,0.3,1.0,0.8,36,4
6,0.3,1.0,0.9,23,5
6,0.3,1.0,1.0,20,2
6,0.4,0.1,0.1,89,10
6,0.4,0.1,0.2,91,8
6,0.4,0.1,0.3,84,10
6,0.4,0.1,0.4,74,8
6,0.4,0.1,0.5,78,8
6,0.4,0.1,0.6,58,7
6,0.4,0.1,0.7,56,6
6,0.4,0.1,0.8,38,4
6,0.4,0.1,0.9,33,2
6,0.4,0.1,1.0,16,2
6,0.4,0.2,0.1,83,9
6,0.4,0.2,0.2,90,10
6,0.4,0.2,0.3,84,10
6,0.4,0.2,0.4,75,8
6,0.4,0.2,0.5,59,7
6,0.4,0.2,0.6,54,4
6,0.4,0.2,0.7,46,4
6,0.4,0.2,0.8,36,3
6,0.4,0.2,0.9,30,2
6,0.4,0.2,1.0,24,1
6,0.4,0.3,0.1,92,10
6,0.4,0.3,0.2,84,8
6,0.4,0.3,0.3,85,8
6,0.4,0.3,0.4,71,7
6,0.4,0.3,0.5,65,7
6,0.4,0.3,0.6,60,6
6,0.4,0.3,0.7,48,3
6,0.4,0.3,0.8,43,4
6,0.4,0.3,0.9,24,4
6,0.4,0.3,1.0,19,1
6,0.4,0.4,0.1,91,9
6,0.4,0.4,0.2,87,9
6,0.4,0.4,0.3,78,7
6,0.4,0.4,0.4,75,9
6,0.4,0.4,0.5,58,9
6,0.4,0.4,0.6,43,4
6,0.4,0.4,0.7,51,5
6,0.4,0.4,0.8,30,1
6,0.4,0.4,0.9,20,1
6,0.4,0.4,1.0,25,3
6,0.4,0.5,0.1,91,9
6,0.4,0.5,0.2,91,10
6,0.4,0.5,0.3,85,9
6,0.4,0.5,0.4,63,8
6,0.4,0.5,0.5,65,8
6,0.4,0.5,0.6,60,8
6,0.4,0.5,0.7,53,7
6,0.4,0.5,0.8,37,3
6,0.4,0.5,0.9,30,2
6,0.4,0.5,1.0,17,1
6,0.4,0.6,0.1,84,9
6,0.4,0.6,0.2,78,9
6,0.4,0.6,0.3,80,7
6,0.4,0.6,0.4,68,6
6,0.4,0.6,0.5,64,9
6,0.4,0.6,0.6,62,7
6,0.4,0.6,0.7,41,3
6,0.4,0.6,0.8,27,4
6,0.4,0.6,0.9,37,5
6,0.4,0.6,1.0,25,4
6,0.4,0.7,0.1,85,9
6,0.4,0.7,0.2,92,9
6,0.4,0.7,0.3,78,10
6,0.4,0.7,0.4,71,6
6,0.4,0.7,0.5,68,8
6,0.4,0.7,0.6,48,6
6,0.4,0.7,0.7,45,5
6,0.4,0.7,0.8,40,3
6,0.4,0.7,0.9,27,3
6,0.4,0.7,1.0,25,5
6,0.4,0.8,0.1,92,9
6,0.4,0.8,0.2,83,8
6,0.4,0.8,0.3,82,8
6,0.4,0.8,0.4,63,5
6,0.4,0.8,0.5,61,5
6,0.4,0.8,0.6,47,7
6,0.4,0.8,0.7,38,5
6,0.4,0.8,0.8,35,4
6,0.4,0.8,0.9,28,5
6,0.4,0.8,1.0,17,1
6,0.4,0.9,0.1,83,7
6,0.4,0.9,0.2,65,7
6,0.4,0.9,0.3,68,7
6,0.4,0.9,0.4,66,8
6,0.4,0.9,0.5,56,5
6,0.4,0.9,0.6,48,7
6,0.4,0.9,0.7,38,4
6,0.4,0.9,0.8,37,4
6,0.4,0.9,0.9,30,2
6,0.4,0.9,1.0,16,2
6,0.4,1.0,0.1,67,4
6,0.4,1.0,0.2,71,8
6,0.4,1.0,0.3,43,2
6,0.4,1.0,0.4,53,2
6,0.4,1.0,0.5,51,4
6,0.4,1.0,0.6,53,3
6,0.4,1.0,0.7,32,4
6,0.4,1.0,0.8,28,4
6,0.4,1.0,0.9,36,4
6,0.4,1.0,1.0,19,3
6,0.5,0.1,0.1,93,10
6,0.5,0.1,0.2,89,9
6,0.5,0.1,0.3,89,9
6,0.5,0.1,0.4,85,10
6,0.5,0.1,0.5,66,7
6,0.5,0.1,0.6,58,6
6,0.5,0.1,0.7,54,3
6,0.5,0.1,0.8,35,2
6,0.5,0.1,0.9,26,1
6,0.5,0.1,1.0,29,2
6,0.5,0.2,0.1,88,10
6,0.5,0.2,0.2,90,10
6,0.5,0.2,0.3,87,8
6,0.5,0.2,0.4,87,9
6,0.5,0.2,0.5,76,8
6,0.5,0.2,0.6,59,4
6,0.5,0.2,0.7,52,5
6,0.5,0.2,0.8,34,6
6,0.5,0.2,0.9,19,1
6,0.5,0.2,1.0,28,1
6,0.5,0.3,0.1,96,10
6,0.5,0.3,0.2,86,8
6,0.5,0.3,0.3,85,8
6,0.5,0.3,0.4,77,7
6,0.5,0.3,0.5,72,6
6,0.5,0.3,0.6,57,7
6,0.5,0.3,0.7,45,3
6,0.5,0.3,0.8,38,0
6,0.5,0.3,0.9,26,2
6,0.5,0.3,1.0,23,2
6,0.5,0.4,0.1,94,10
6,0.5,0.4,0.2,89,10
6,0.5,0.4,0.3,91,8
6,0.5,0.4,0.4,76,6
6,0.5,0.4,0.5,72,9
6,0.5,0.4,0.6,55,7
6,0.5,0.4,0.7,50,5
6,0.5,0.4,0.8,39,3
6,0.5,0.4,0.9,34,6
6,0.5,0.4,1.0,25,4
6,0.5,0.5,0.1,91,10
6,0.5,0.5,0.2,87,10
6,0.5,0.5,0.3,82,10
6,0.5,0.5,0.4,80,8
6,0.5,0.5,0.5,63,8
6,0.5,0.5,0.6,52,7
6,0.5,0.5,0.7,46,5
6,0.5,0.5,0.8,30,3
6,0.5,0.5,0.9,29,4
6,0.5,0.5,1.0,18,3
6,0.5,0.6,0.1,84,8
6,0.5,0.6,0.2,86,8
6,0.5,0.6,0.3,79,7
6,0.5,0.6,0.4,71,8
6,0.5,0.6,0.5,63,5
6,0.5,0.6,0.6,57,6
6,0.5,0.6,0.7,46,3
6,0.5,0.6,0.8,35,1
6,0.5,0.6,0.9,35,2
6,0.5,0.6,1.0,23,0
6,0.5,0.7,0.1,90,10
6,0.5,0.7,0.2,83,10
6,0.5,0.7,0.3,73,8
6,0.5,0.7,0.4,75,9
6,0.5,0.7,0.5,68,6
6,0.5,0.7,0.6,51,4
6,0.5,0.7,0.7,45,7
6,0.5,0.7,0.8,39,4
6,0.5,0.7,0.9,26,1
6,0.5,0.7,1.0,29,4
6,0.5,0.8,0.1,86,10
6,0.5,0.8,0.2,87,8
6,0.5,0.8,0.3,78,7
6,0.5,0.8,0.4,61,7
6,0.5,0.8,0.5,58,4
6,0.5,0.8,0.6,52,2
6,0.5,0.8,0.7,42,5
6,0.5,0.8,0.8,35,2
6,0.5,0.8,0.9,26,0
6,0.5,0.8,1.0,12,1
6,0.5,0.9,0.1,57,3
6,0.5,0.9,0.2,66,7
6,0.5,0.9,0.3,71,9
6,0.5,0.9,0.4,61,7
6,0.5,0.9,0.5,48,4
6,0.5,0.9,0.6,48,2
6,0.5,0.9,0.7,38,3
6,0.5,0.9,0.8,34,2
6,0.5,0.9,0.9,24,3
6,0.5,0.9,1.0,22,3
6,0.5,1.0,0.1,55,10
6,0.5,1.0,0.2,82,8
6,0.5,1.0,0.3,54,3
6,0.5,1.0,0.4,46,2
6,0.5,1.0,0.5,48,7
6,0.5,1.0,0.6,40,5
6,0.5,1.0,0.7,38,5
6,0.5,1.0,0.8,37,1
6,0.5,1.0,0.9,24,4
6,0.5,1.0,1.0,18,2
6,0.6,0.1,0.1,93,10
6,0.6,0.1,0.2,89,9
6,0.6,0.1,0.3,85,9
6,0.6,0.1,0.4,78,8
6,0.6,0.1,0.5,72,7
6,0.6,0.1,0.6,61,5
6,0.6,0.1,0.7,44,4
6,0.6,0.1,0.8,35,3
6,0.6,0.1,0.9,28,4
6,0.6,0.1,1.0,14,1
6,0.6,0.2,0.1,94,10
6,0.6,0.2,0.2,90,8
6,0.6,0.2,0.3,85,10
6,0.6,0.2,0.4,78,9
6,0.6,0.2,0.5,70,7
6,0.6,0.2,0.6,63,7
6,0.6,0.2,0.7,48,6
6,0.6,0.2,0.8,34,1
6,0.6,0.2,0.9,25,2
6,0.6,0.2,1.0,22,0
6,0.6,0.3,0.1,89,9
6,0.6,0.3,0.2,85,7
6,0.6,0.3,0.3,93,9
6,0.6,0.3,0.4,71,7
6,0.6,0.3,0.5,65,6
6,0.6,0.3,0.6,60,5
6,0.6,0.3,0.7,47,5
6,0.6,0.3,0.8,32,4
6,0.6,0.3,0.9,31,0
6,0.6,0.3,1.0,21,2
6,0.6,0.4,0.1,91,10
6,0.6,0.4,0.2,86,8
6,0.6,0.4,0.3,83,8
6,0.6,0.4,0.4,72,7
6,0.6,0.4,0.5,69,9
6,0.6,0.4,0.6,59,5
6,0.6,0.4,0.7,46,7
6,0.6,0.4,0.8,40,3
6,0.6,0.4,0.9,31,1
6,0.6,0.4,1.0,22,1
6,0.6,0.5,0.1,84,10
6,0.6,0.5,0.2,80,9
6,0.6,0.5,0.3,88,10
6,0.6,0.5,0.4,82,10
6,0.6,0.5,0.5,62,9
6,0.6,0.5,0.6,53,8
6,0.6,0.5,0.7,44,3
6,0.6,0.5,0.8,36,3
6,0.6,0.5,0.9,27,3
6,0.6,0.5,1.0,23,2
6,0.6,0.6,0.1,84,10
6,0.6,0.6,0.2,78,10
6,0.6,0.6,0.3,76,9
6,0.6,0.6,0.4,64,8
6,0.6,0.6,0.5,68,7
6,0.6,0.6,0.6,58,6
6,0.6,0.6,0.7,39,3
6,0.6,0.6,0.8,36,3
6,0.6,0.6,0.9,21,2
6,0.6,0.6,1.0,21,2
6,0.6,0.7,0.1,58,5
6,0.6,0.7,0.2,84,10
6,0.6,0.7,0.3,78,8
6,0.6,0.7,0.4,65,6
6,0.6,0.7,0.5,58,6
6,0.6,0.7,0.6,50,7
6,0.6,0.7,0.7,43,3
6,0.6,0.7,0.8,44,3
6,0.6,0.7,0.9,23,3
6,0.6,0.7,1.0,23,3
6,0.6,0.8,0.1,87,9
6,0.6,0.8,0.2,70,10
6,0.6,0.8,0.3,67,8
6,0.6,0.8,0.4,65,9
6,0.6,0.8,0.5,59,6
6,0.6,0.8,0.6,55,5
6,0.6,0.8,0.7,43,3
6,0.6,0.8,0.8,36,3
6,0.6,0.8,0.9,25,1
6,0.6,0.8,1.0,21,2
6,0.6,0.9,0.1,80,10
6,0.6,0.9,0.2,74,8
6,0.6,0.9,0.3,59,6
6,0.6,0.9,0.4,60,6
6,0.6,0.9,0.5,48,7
6,0.6,0.9,0.6,49,3
6,0.6,0.9,0.7,48,3
6,0.6,0.9,0.8,36,2
6,0.6,0.9,0.9,35,7
6,0.6,0.9,1.0,15,3
6,0.6,1.0,0.1,64,7
6,0.6,1.0,0.2,51,4
6,0.6,1.0,0.3,67,8
6,0.6,1.0,0.4,42,5
6,0.6,1.0,0.5,51,4
6,0.6,1.0,0.6,33,5
6,0.6,1.0,0.7,36,2
6,0.6,1.0,0.8,32,2
6,0.6,1.0,0.9,21,3
6,0.6,1.0,1.0,25,5
6,0.7,0.1,0.1,85,10
6,0.7,0.1,0.2,91,10
6,0.7,0.1,0.3,86,9
6,0.7,0.1,0.4,72,8
6,0.7,0.1,0.5,70,7
6,0.7,0.1,0.6,65,9
6,0.7,0.1,0.7,43,2
6,0.7,0.1,0.8,30,2
6,0.7,0.1,0.9,26,3
6,0.7,0.1,1.0,22,3
6,0.7,0.2,0.1,90,9
6,0.7,0.2,0.2,89,9
6,0.7,0.2,0.3,83,10
6,0.7,0.2,0.4,86,10
6,0.7,0.2,0.5,71,5
6,0.7,0.2,0.6,55,5
6,0.7,0.2,0.7,44,3
6,0.7,0.2,0.8,38,1
6,0.7,0.2,0.9,35,2
6,0.7,0.2,1.0,29,3
6,0.7,0.3,0.1,93,10
6,0.7,0.3,0.2,84,9
6,0.7,0.3,0.3,82,10
6,0.7,0.3,0.4,73,8
6,0.7,0.3,0.5,68,7
6,0.7,0.3,0.6,52,8
6,0.7,0.3,0.7,49,3
6,0.7,0.3,0.8,38,4
6,0.7,0.3,0.9,27,3
6,0.7,0.3,1.0,22,0
6,0.7,0.4,0.1,89,9
6,0.7,0.4,0.2,94,9
6,0.7,0.4,0.3,85,8
6,0.7,0.4,0.4,75,8
6,0.7,0.4,0.5,60,6
6,0.7,0.4,0.6,53,8
6,0.7,0.4,0.7,52,8
6,0.7,0.4,0.8,42,3
6,0.7,0.4,0.9,21,2
6,0.7,0.4,1.0,27,1
6,0.7,0.5,0.1,85,10
6,0.7,0.5,0.2,84,7
6,0.7,0.5,0.3,84,8
6,0.7,0.5,0.4,67,8
6,0.7,0.5,0.5,61,7
6,0.7,0.5,0.6,60,5
6,0.7,0.5,0.7,45,5
6,0.7,0.5,0.8,41,5
6,0.7,0.5,0.9,35,4
6,0.7,0.5,1.0,18,5
6,0.7,0.6,0.1,86,8
6,0.7,0.6,0.2,89,10
6,0.7,0.6,0.3,79,9
6,0.7,0.6,0.4,71,4
6,0.7,0.6,0.5,61,7
6,0.7,0.6,0.6,53,7
6,0.7,0.6,0.7,45,4
6,0.7,0.6,0.8,36,4
6,0.7,0.6,0.9,22,1
6,0.7,0.6,1.0,23,2
6,0.7,0.7,0.1,86,10
6,0.7,0.7,0.2,76,6
6,0.7,0.7,0.3,75,7
6,0.7,0.7,0.4,67,3
6,0.7,0.7,0.5,60,8
6,0.7,0.7,0.6,45,6
6,0.7,0.7,0.7,47,8
6,0.7,0.7,0.8,43,3
6,0.7,0.7,0.9,25,1
6,0.7,0.7,1.0,21,1
6,0.7,0.8,0.1,84,10
6,0.7,0.8,0.2,79,8
6,0.7,0.8,0.3,69,7
6,0.7,0.8,0.4,52,3
6,0.7,0.8,0.5,54,8
6,0.7,0.8,0.6,49,6
6,0.7,0.8,0.7,39,4
6,0.7,0.8,0.8,30,3
6,0.7,0.8,0.9,24,3
6,0.7,0.8,1.0,16,1
6,0.7,0.9,0.1,68,10
6,0.7,0.9,0.2,68,8
6,0.7,0.9,0.3,56,6
6,0.7,0.9,0.4,54,6
6,0.7,0.9,0.5,59,4
6,0.7,0.9,0.6,50,4
6,0.7,0.9,0.7,26,2
6,0.7,0.9,0.8,37,4
6,0.7,0.9,0.9,22,3
6,0.7,0.9,1.0,26,3
6,0.7,1.0,0.1,49,1
6,0.7,1.0,0.2,56,4
6,0.7,1.0,0.3,50,7
6,0.7,1.0,0.4,47,4
6,0.7,1.0,0.5,40,6
6,0.7,1.0,0.6,41,2
6,0.7,1.0,0.7,30,3
6,0.7,1.0,0.8,36,4
6,0.7,1.0,0.9,24,4
6,0.7,1.0,1.0,23,3
6,0.8,0.1,0.1,95,10
6,0.8,0.1,0.2,94,9
6,0.8,0.1,0.3,84,10
6,0.8,0.1,0.4,83,8
6,0.8,0.1,0.5,67,8
6,0.8,0.1,0.6,68,6
6,0.8,0.1,0.7,44,3
6,0.8,0.1,0.8,40,4
6,0.8,0.1,0.9,31,3
6,0.8,0.1,1.0,15,1
6,0.8,0.2,0.1,87,10
6,0.8,0.2,0.2,90,9
6,0.8,0.2,0.3,85,9
6,0.8,0.2,0.4,74,8
6,0.8,0.2,0.5,65,7
6,0.8,0.2,0.6,61,8
6,0.8,0.2,0.7,41,5
6,0.8,0.2,0.8,36,5
6,0.8,0.2,0.9,26,2
6,0.8,0.2,1.0,29,1
6,0.8,0.3,0.1,80,9
6,0.8,0.3,0.2,89,8
6,0.8,0.3,0.3,80,9
6,0.8,0.3,0.4,75,6
6,0.8,0.3,0.5,64,7
6,0.8,0.3,0.6,58,2
6,0.8,0.3,0.7,49,5
6,0.8,0.3,0.8,47,2
6,0.8,0.3,0.9,25,3
6,0.8,0.3,1.0,21,1
6,0.8,0.4,0.1,88,10
6,0.8,0.4,0.2,86,10
6,0.8,0.4,0.3,80,9
6,0.8,0.4,0.4,73,6
6,0.8,0.4,0.5,64,9
6,0.8,0.4,0.6,61,4
6,0.8,0.4,0.7,35,5
6,0.8,0.4,0.8,39,5
6,0.8,0.4,0.9,35,2
6,0.8,0.4,1.0,15,3
6,0.8,0.5,0.1,83,9
6,0.8,0.5,0.2,74,7
6,0.8,0.5,0.3,74,10
6,0.8,0.5,0.4,73,8
6,0.8,0.5,0.5,73,8
6,0.8,0.5,0.6,51,5
6,0.8,0.5,0.7,41,4
6,0.8,0.5,0.8,36,5
6,0.8,0.5,0.9,29,1
6,0.8,0.5,1.0,12,2
6,0.8,0.6,0.1,88,8
6,0.8,0.6,0.2,88,10
6,0.8,0.6,0.3,77,6
6,0.8,0.6,0.4,72,8
6,0.8,0.6,0.5,57,8
6,0.8,0.6,0.6,47,4
6,0.8,0.6,0.7,42,5
6,0.8,0.6,0.8,42,3
6,0.8,0.6,0.9,25,2
6,0.8,0.6,1.0,18,3
